time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined]
1653401634629,1.5,-1.51,0.63,3.36,-0.31,10.33,16.35,-21.13,-1.82
1653401634638,0.96,-1.18,-0.15,2.88,-0.12,9.64,18.03,-24.1,-7.45
1653401634648,0.8,-0.67,-0.45,2.65,0.39,9.09,17.75,2.25,-12.07
1653401634659,0.76,0.11,0.16,2.51,1.15,9.52,13.52,32.88,-15.75
1653401634668,0.77,0.69,0.69,2.45,1.87,10.19,9.39,51.95,-18.44
1653401634679,0.64,0.78,0.76,2.27,2.07,10.39,6.38,60.91,-21.24
1653401634688,0.15,0.67,0.57,1.77,2.02,10.24,5.05,66.3,-24.5
1653401634698,-0.53,0.61,0.36,1.07,1.92,10.03,5.08,65.85,-24.95
1653401634709,-1,0.69,0.37,0.4,1.96,9.99,5.5,58.71,-21.8
1653401634718,-1.51,0.77,0.6,-0.27,2.09,10.2,6.17,50.13,-15.36
1653401634729,-1.68,0.67,1.12,-0.56,2.04,10.66,9.35,39.14,-5.74
1653401634738,-1.65,0.54,1.66,-0.64,1.94,11.2,14.78,29.27,2.35
1653401634748,-1.38,0.36,1.75,-0.49,1.81,11.43,22.65,24.55,9.77
1653401634758,-0.9,0.18,1.44,-0.11,1.68,11.21,30.88,21.64,15.89
1653401634768,-0.56,0.09,1.21,0.28,1.62,10.91,36.37,18.42,20.23
1653401634779,-0.23,0.12,1.13,0.59,1.65,10.74,40.29,16.01,22.58
1653401634789,0.17,0.19,1.14,0.92,1.83,10.78,43.69,26.02,23.8
1653401634799,0.56,0.11,1.02,1.3,1.86,10.67,46.07,43.87,23.56
1653401634808,0.73,0.1,1.29,1.39,1.91,10.85,48.76,60.98,22.19
1653401634819,0.88,-0.16,0.95,1.45,1.82,10.81,50.72,80.69,18.76
1653401634828,1,-0.27,0.45,1.44,1.67,10.16,49.57,96.72,11.41
1653401634838,0.88,-0.23,0.17,1.22,1.79,9.79,46.21,99.41,4.83
1653401634849,0.59,-0.13,-0.07,0.78,1.92,9.57,42.74,90,0.39
1653401634858,0.35,-0.03,-0.39,0.43,2.13,9.26,41.24,80.62,-2.55
1653401634869,0.03,-0.03,-0.49,0.03,2.23,9.07,40.4,71.73,-4.37
1653401634878,-0.21,-0.14,-0.63,-0.35,2.2,9.01,37.88,60.84,-3.57
1653401634889,-0.49,-0.24,-1.04,-0.69,2.1,8.58,34.69,53.46,-0.24
1653401634899,-0.81,-0.21,-1.41,-1.09,2.15,8.18,30.53,46.04,3.89
1653401634909,-0.98,-0.09,-1.5,-1.4,2.34,7.99,24.75,34.31,9.63
1653401634919,-0.91,-0.01,-1.33,-1.41,2.44,8.04,19.57,24.76,15.23
1653401634928,-0.67,0.07,-0.81,-1.23,2.55,8.54,15.48,16.36,18.8
1653401634939,-0.11,0.07,-0.47,-0.71,2.62,8.96,14.6,9.43,19.39
1653401634948,0.24,0.02,-0.45,-0.24,2.57,9.01,16.49,4.63,16.66
1653401634958,0.52,-0.02,-0.5,0.05,2.56,8.95,18.31,-5.27,11.38
1653401634969,0.82,-0.17,-0.59,0.28,2.48,8.89,18.63,-11.47,6.62
1653401634979,0.69,-0.28,-0.75,0.36,2.38,8.74,18.31,-18.57,0.18
1653401634988,0.38,-0.23,-0.93,0.06,2.41,8.54,17.12,-24.59,-5.56
1653401634999,-0.18,-0.11,-1.1,-0.51,2.58,8.33,13.55,-32.01,-8.19
1653401635009,-0.5,0,-1,-0.76,2.68,8.34,10.26,-34.01,-6.75
1653401635019,-0.44,-0.05,-0.72,-0.7,2.68,8.65,6.73,-34.99,-2.94
1653401635028,-0.19,-0.25,-0.4,-0.45,2.53,8.92,4.73,-32.57,0.39
1653401635039,0.17,-0.42,0.23,0.05,2.3,9.64,3.58,-28.55,2.7
1653401635048,0.33,-0.6,0.54,0.23,2.15,9.92,5.29,-23.16,2.35
1653401635059,0.33,-0.63,0.75,0.28,2.12,10.16,10.12,-16.82,1.09
1653401635068,0.12,-0.53,0.69,0.15,2.2,10.13,15.76,-16.61,0.6
1653401635078,-0.05,-0.37,0.36,-0.02,2.38,9.82,22.27,-17.35,0.53
1653401635088,-0.14,-0.19,0.09,-0.11,2.6,9.56,27.73,-21.37,1.09
1653401635098,-0.03,0.06,-0.33,0.01,2.9,9.1,31.68,-24.63,2.45
1653401635109,0.07,0.15,-0.7,0.16,3.06,8.74,33.68,-27.32,3.33
1653401635119,0.17,0.13,-0.77,0.3,3.12,8.57,33.5,-29.28,3.89
1653401635128,0.17,-0.09,-0.81,0.38,3.02,8.54,32.31,-31.98,2.77
1653401635139,0.12,-0.24,-0.82,0.37,2.86,8.47,30.39,-33.38,1.47
1653401635149,0.09,-0.35,-0.58,0.38,2.8,8.65,28.85,-33.03,-0.38
1653401635158,0.09,-0.47,-0.45,0.46,2.77,8.83,27.73,-31.7,-2.97
1653401635169,0.17,-0.46,-0.57,0.54,2.77,8.72,28.08,-29.77,-5.21
1653401635178,0.35,-0.4,-0.64,0.75,2.86,8.61,29.51,-29.25,-7.98
1653401635189,0.44,-0.21,-0.69,0.94,3.07,8.53,31.37,-27.92,-10.92
1653401635198,0.32,-0.01,-0.69,0.91,3.33,8.49,33.15,-24.94,-11.62
1653401635208,0.14,0.08,-0.76,0.74,3.52,8.44,32.28,-20.95,-9.55
1653401635219,-0.02,0.04,-0.85,0.61,3.52,8.34,29.06,-12.31,-4.16
1653401635229,-0.07,-0.04,-1.05,0.51,3.49,8.16,24.75,-2.58,2.1
1653401635239,-0.02,-0.14,-1.4,0.51,3.41,7.82,19.29,8.66,8.47
1653401635249,0.21,-0.06,-1.48,0.69,3.46,7.64,12.36,18.88,12.85
1653401635259,0.49,0.02,-1.55,1.01,3.59,7.56,5.08,26.16,13.69
1653401635269,0.96,0.13,-1.76,1.39,3.68,7.39,-2.48,35.08,9.98
1653401635279,1.04,0.13,-1.8,1.48,3.69,7.34,-9.65,44.92,4.31
1653401635289,0.78,0.14,-1.86,1.21,3.67,7.29,-17.77,51.53,-0.91
1653401635298,0.32,0.19,-1.74,0.75,3.67,7.35,-26.07,53.39,-4.65
1653401635309,0.06,0.27,-1.54,0.32,3.72,7.56,-32.37,52.97,-6.44
1653401635318,-0.05,0.3,-0.93,0.07,3.71,8.11,-35.76,51.32,-6.65
1653401635329,-0.01,0.22,-0.31,0.02,3.61,8.74,-34.99,50.73,-5.35
1653401635339,0.09,0.17,0.13,0.03,3.51,9.27,-29.43,51.25,-4.55
1653401635349,0.11,0.12,0.24,-0.01,3.42,9.46,-22.22,53.25,-3.46
1653401635359,0.16,0.12,-0.04,-0.06,3.38,9.35,-16.2,54.44,-1.61
1653401635369,0.26,0.19,-0.4,-0.04,3.44,8.97,-13.08,55.77,-0.8
1653401635379,0.4,0.37,-0.78,0.01,3.57,8.57,-13.5,55.84,-0.91
1653401635389,0.34,0.6,-0.91,-0.05,3.75,8.34,-17,53.11,-3.43
1653401635399,0,0.77,-0.74,-0.42,3.93,8.43,-20.85,48.07,-6.37
1653401635409,-0.22,0.84,-0.3,-0.76,3.98,8.84,-23.48,40.86,-7.66
1653401635419,-0.29,0.61,0.21,-0.94,3.83,9.32,-22.6,34.7,-5.84
1653401635429,-0.18,0.43,0.42,-0.88,3.54,9.7,-18.79,29.2,-3.78
1653401635439,0.01,0.32,0.58,-0.77,3.4,9.85,-14.52,25.35,-2.38
1653401635449,0.11,0.4,0.53,-0.66,3.47,9.81,-9.06,23.29,-2.27
1653401635459,0.1,0.5,0.37,-0.71,3.56,9.65,-6.54,22.38,-3.81
1653401635469,0.09,0.58,0.13,-0.75,3.61,9.45,-5.63,20.91,-4.34
1653401635479,0.04,0.57,0.01,-0.82,3.63,9.33,-6.92,18.81,-5.88
1653401635489,0.03,0.49,0,-0.86,3.56,9.29,-8.04,17.72,-5.67
1653401635499,0.04,0.47,0.01,-0.89,3.5,9.29,-8.99,16.5,-5.98
1653401635509,0.01,0.51,0.06,-0.95,3.53,9.34,-9.23,15.38,-6.72
1653401635519,-0.09,0.52,0.1,-1.07,3.53,9.39,-8.5,14.54,-7.45
1653401635529,-0.2,0.46,0.1,-1.2,3.47,9.39,-7.52,14.47,-6.96
1653401635539,-0.23,0.39,0.01,-1.28,3.41,9.32,-6.57,14.26,-6.26
1653401635549,-0.22,0.36,-0.21,-1.29,3.36,9.14,-5.77,12.79,-5.11
1653401635558,-0.09,0.38,-0.38,-1.2,3.35,8.91,-5.73,9.71,-4.79
1653401635569,0.19,0.43,-0.34,-0.97,3.37,8.93,-6.54,6.07,-5.39
1653401635579,0.26,0.38,-0.34,-0.84,3.34,8.95,-6.64,5.61,-7.87
1653401635589,0.23,0.32,-0.34,-0.88,3.27,8.94,-6.5,7.47,-9.69
1653401635599,-0.01,0.21,-0.43,-1.1,3.16,8.88,-6.33,10.02,-11.37
1653401635609,-0.32,0.15,-0.58,-1.39,3.09,8.75,-6.64,11.53,-10.95
1653401635619,-0.52,0.09,-0.67,-1.7,3.01,8.61,-7.55,11.49,-8.4
1653401635629,-0.63,0.06,-0.73,-1.83,2.97,8.56,-8.71,8.73,-4.37
1653401635639,-0.48,0.12,-0.69,-1.69,3.01,8.61,-9.41,1.83,-0.84
1653401635649,-0.29,0.17,-0.67,-1.54,3.03,8.61,-9.97,-2.65,-0.03
1653401635659,-0.04,0.19,-0.59,-1.29,3.06,8.71,-10.67,-5.9,-0.49
1653401635669,0.1,0.19,-0.43,-1.11,3.07,8.82,-11.72,-5.76,-2.48
1653401635679,0.07,0.14,-0.35,-1.08,3,8.95,-12.21,-2.93,-5
1653401635689,-0.06,0.04,-0.33,-1.25,2.86,8.99,-12.7,0.15,-6.89
1653401635699,-0.35,-0.02,-0.28,-1.52,2.78,9.02,-13.08,2.01,-6.86
1653401635709,-0.5,-0.01,-0.21,-1.69,2.76,9.08,-13.75,3.62,-4.37
1653401635719,-0.52,0.01,-0.22,-1.77,2.76,9.13,-13.68,5.61,-1.85
1653401635729,-0.49,0.12,-0.18,-1.72,2.85,9.16,-13.47,7.22,0.77
1653401635739,-0.4,0.15,-0.21,-1.66,2.86,9.14,-13.61,7.15,2.21
1653401635749,-0.29,0.24,-0.27,-1.58,2.92,9.08,-13.68,6.17,2.8
1653401635759,-0.22,0.28,-0.31,-1.52,2.93,9.04,-14.24,3.02,3.01
1653401635769,-0.09,0.32,-0.3,-1.36,2.97,9.06,-15.5,1.45,2
1653401635779,-0.05,0.28,0.09,-1.31,2.91,9.45,-16.13,-2.58,1.23
1653401635789,-0.09,0.21,0.31,-1.34,2.85,9.63,-14.94,-1.67,0.63
1653401635799,-0.09,0.16,0.38,-1.36,2.74,9.76,-13.08,1.06,0
1653401635809,-0.08,0.09,0.28,-1.36,2.65,9.66,-11.33,4.84,-0.07
1653401635819,-0.11,0.14,0.15,-1.4,2.69,9.53,-11.93,7.96,0.7
1653401635829,-0.26,0.24,0.09,-1.53,2.77,9.46,-12.8,10.51,1.89
1653401635839,-0.33,0.33,0.13,-1.65,2.84,9.52,-13.5,11.18,2.98
1653401635849,-0.17,0.33,0.1,-1.51,2.82,9.49,-13.75,10.65,2.66
1653401635859,0.01,0.35,0.33,-1.37,2.82,9.68,-14.69,8.66,1.33
1653401635869,0.04,0.28,0.36,-1.31,2.75,9.76,-14.27,7.12,-0.77
1653401635879,-0.1,0.14,0.36,-1.44,2.61,9.76,-12.59,8.8,-1.29
1653401635889,-0.26,0.09,0.24,-1.59,2.51,9.64,-11.44,9.18,-0.45
1653401635899,-0.37,0.12,0.13,-1.75,2.49,9.57,-10.42,9.85,1.72
1653401635909,-0.36,0.13,0.11,-1.78,2.5,9.52,-9.06,9.57,3.4
1653401635919,-0.15,0.12,0.19,-1.59,2.49,9.6,-6.54,9.5,4.34
1653401635930,-0.08,0.05,0.09,-1.53,2.43,9.55,-4.58,9.08,3.43
1653401635939,-0.24,-0.1,-0.16,-1.64,2.3,9.32,-2.27,9.71,2.38
1653401635949,-0.43,-0.14,-0.38,-1.88,2.21,9.07,-3.14,9.32,4.03
1653401635959,-0.48,-0.06,-0.52,-1.98,2.29,8.88,-4.93,8.87,6.27
1653401635969,-0.53,0.16,-0.45,-2.05,2.45,8.9,-7.45,7.57,9.14
1653401635979,-0.36,0.17,-0.08,-1.93,2.52,9.23,-8.22,3.76,12.22
1653401635989,-0.09,0.13,0.23,-1.6,2.46,9.64,-5.94,0.71,13.51
1653401635999,0.08,0.05,0.61,-1.44,2.38,9.96,-1.53,-2.02,12.81
1653401636009,0.02,-0.07,0.56,-1.44,2.28,10,4.45,-2.4,12.29
1653401636019,0.11,-0.47,-2.08,-1.43,1.98,8.61,7.11,1.59,11.9
1653401636030,-0.73,0.12,-1.33,-1.89,2.31,7.82,-8.22,3.58,12.04
1653401636039,-0.81,0.52,-0.67,-2.28,2.84,8.74,-16.41,-8.63,18.17
1653401636050,-0.28,0.48,0.06,-1.8,2.85,9.32,-16.97,-13.71,19.78
1653401636059,0.19,0.27,0.72,-1.37,2.6,10,-11.79,-17.94,16.45
1653401636069,0.62,0.31,0.98,-0.84,2.56,10.38,-3.35,-19.2,10.68
1653401636079,0.41,0.43,0.46,-0.8,2.75,10.13,3.89,-15.11,3.61
1653401636090,-0.1,-0.21,-0.51,-1.39,2.22,9.17,4.38,-7.97,-1.4
1653401636099,-0.21,-0.41,-1.18,-1.51,1.92,8.39,-3.11,-4.64,-0.52
1653401636110,-0.35,-0.27,-1.39,-1.65,1.95,8.07,-13.36,-2.61,2.59
1653401636119,-0.35,-0.11,-1.2,-1.67,2.13,8.26,-23.83,-1.28,6.48
1653401636129,-0.14,0,-0.34,-1.5,2.21,8.9,-29.81,-0.58,8.09
1653401636139,0,-0.03,0.16,-1.32,2.11,9.63,-29.71,0.4,7.28
1653401636149,0.02,-0.09,0.27,-1.29,2.05,9.75,-27.71,-0.41,6.37
1653401636159,-0.15,-0.1,0.26,-1.41,1.97,9.76,-24.67,-1.98,6.2
1653401636169,-0.23,-0.07,0.25,-1.53,1.96,9.75,-21.17,-7.13,7.67
1653401636179,-0.12,-0.04,0.3,-1.44,1.97,9.8,-18.68,-10.38,8.05
1653401636189,-0.03,-0.12,0.4,-1.31,1.89,9.91,-15.39,-12.24,7.84
1653401636200,-0.1,-0.22,0.39,-1.31,1.76,9.93,-11.44,-12.62,7.49
1653401636209,-0.31,-0.26,0.26,-1.48,1.69,9.83,-9.37,-10.98,7.25
1653401636220,-0.49,-0.31,0.22,-1.68,1.62,9.76,-7.62,-9.12,9.24
1653401636229,-0.5,-0.32,0.21,-1.7,1.61,9.76,-6.71,-7.62,11.55
1653401636239,-0.39,-0.33,0.2,-1.56,1.59,9.74,-6.19,-4.29,12.64
1653401636250,-0.15,-0.25,0.09,-1.33,1.63,9.65,-5.45,-0.16,12.22
1653401636259,-0.14,-0.23,-0.11,-1.3,1.66,9.49,-5.52,2.74,10.92
1653401636269,-0.23,-0.21,-0.32,-1.38,1.7,9.27,-6.26,4.32,9.52
1653401636280,-0.36,-0.18,-0.5,-1.54,1.7,9.05,-7.87,2.78,8.65
1653401636289,-0.43,-0.23,-0.63,-1.62,1.65,8.94,-9.3,0.78,8.79
1653401636299,-0.44,-0.27,-0.57,-1.6,1.6,8.95,-11.89,-3.1,9.03
1653401636310,-0.41,-0.24,-0.38,-1.58,1.59,9.18,-13.57,-5.1,8.86
1653401636319,-0.38,-0.24,-0.07,-1.54,1.57,9.5,-13.36,-5.17,8.02
1653401636329,-0.35,-0.33,0.11,-1.51,1.46,9.68,-11.75,-3.21,7.7
1653401636340,-0.33,-0.41,0.05,-1.48,1.36,9.63,-9.76,0.05,7.25
1653401636349,-0.29,-0.38,-0.26,-1.45,1.37,9.31,-9.93,4.46,7.74
1653401636360,-0.39,-0.33,-0.33,-1.53,1.41,9.26,-11.3,2.99,7.84
1653401636369,-0.45,-0.29,-0.37,-1.62,1.41,9.21,-12.63,3.02,7.39
1653401636379,-0.44,-0.26,-0.38,-1.61,1.43,9.21,-14.62,1.76,7.56
1653401636390,-0.37,-0.27,-0.38,-1.55,1.4,9.21,-15.95,1.62,7.74
1653401636399,-0.29,-0.41,-0.27,-1.48,1.28,9.28,-17.42,1.03,8.3
1653401636410,-0.39,-0.43,-0.11,-1.56,1.2,9.46,-18.26,0.15,8.58
1653401636420,-0.49,-0.41,-0.02,-1.67,1.17,9.57,-17.7,-0.58,9.63
1653401636429,-0.49,-0.4,0,-1.66,1.16,9.61,-16.55,-2.61,11.45
1653401636440,-0.31,-0.36,0.01,-1.54,1.15,9.61,-15.67,-4.4,13.16
1653401636449,-0.14,-0.37,0.04,-1.36,1.16,9.64,-15.88,-4.89,13.62
1653401636459,0.12,-0.37,0.17,-1.1,1.12,9.76,-15.64,-4.54,12.99
1653401636469,0.24,-0.37,0.24,-0.91,1.09,9.87,-14.73,-1.46,10.96
1653401636479,0.15,-0.4,0.19,-0.95,1.01,9.87,-13.26,0.19,9.38
1653401636490,-0.06,-0.36,0.16,-1.15,1.05,9.84,-11.54,3.13,8.05
1653401636499,-0.18,-0.28,0.03,-1.32,1.08,9.74,-10.04,3.02,8.33
1653401636509,-0.16,-0.26,-0.1,-1.32,1.11,9.57,-9.79,0.5,8.44
1653401636520,-0.11,-0.23,-0.21,-1.28,1.13,9.44,-10.21,-2.58,8.65
1653401636530,0,-0.23,-0.23,-1.17,1.12,9.43,-11.33,-4.78,7.84
1653401636540,-0.02,-0.27,-0.27,-1.14,1.06,9.38,-12.52,-5.76,6.86
1653401636549,-0.05,-0.32,-0.23,-1.17,0.98,9.43,-14.1,-6.81,6.55
1653401636560,-0.16,-0.32,-0.06,-1.27,0.96,9.6,-15.04,-6.01,6.83
1653401636570,-0.2,-0.32,0.05,-1.29,0.93,9.72,-14.52,-6.36,7.63
1653401636579,-0.15,-0.31,0.09,-1.23,0.92,9.75,-13.61,-8.56,8.19
1653401636590,0.03,-0.25,0.08,-1.02,0.96,9.75,-13.01,-11.4,7.81
1653401636600,0.18,-0.24,0.08,-0.88,0.96,9.75,-12.84,-11.99,6.65
1653401636609,0.21,-0.27,0.07,-0.81,0.91,9.76,-13.33,-11.43,4.62
1653401636620,0.12,-0.3,0.09,-0.84,0.84,9.76,-13.99,-10.03,2.56
1653401636629,0.01,-0.33,0.06,-0.97,0.79,9.76,-14.2,-7.86,1.44
1653401636640,-0.13,-0.3,0.05,-1.11,0.8,9.75,-14.45,-6.71,1.86
1653401636650,-0.24,-0.25,-0.06,-1.19,0.83,9.66,-14.9,-7.09,2.63
1653401636660,-0.17,-0.23,-0.19,-1.12,0.81,9.52,-15.99,-10.24,3.26
1653401636669,-0.07,-0.23,-0.23,-1.02,0.79,9.48,-17.32,-12.38,3.33
1653401636680,-0.06,-0.16,-0.19,-0.98,0.8,9.48,-19.38,-15.63,1.93
1653401636690,0.04,0.01,0.01,-0.87,0.92,9.66,-21.1,-17.28,0.32
1653401636699,0.3,0.01,0.35,-0.64,0.96,9.98,-22.36,-16.16,-2.24
1653401636710,0.5,-0.19,0.54,-0.32,0.68,10.27,-20.54,-13.15,-4.9
1653401636719,0.43,-0.74,0.46,-0.31,0.21,10.23,-17.35,-7.55,-7.1
1653401636730,-0.06,-0.84,0.37,-0.81,-0.04,10.11,-13.54,-5.03,-6.23
1653401636740,-0.58,-0.61,0.26,-1.28,0.11,10.04,-10.42,-6.53,-1.43
1653401636750,-0.69,-0.31,0.16,-1.47,0.4,9.93,-8.18,-7.65,3.99
1653401636760,-0.53,-0.19,0.01,-1.35,0.57,9.78,-7.45,-9.68,7.53
1653401636770,-0.28,-0.17,-0.03,-1.02,0.58,9.72,-7.97,-11.36,8.96
1653401636780,0.18,-0.25,-0.11,-0.62,0.53,9.65,-9.37,-12.97,7.7
1653401636790,0.35,-0.44,-0.28,-0.35,0.28,9.47,-10.77,-12.87,4.73
1653401636800,0.33,-0.53,-0.44,-0.36,0.18,9.34,-12.45,-12.24,3.57
1653401636810,0.2,-0.44,-0.46,-0.44,0.21,9.3,-14.69,-13.22,3.12
1653401636820,0.06,-0.36,-0.51,-0.55,0.27,9.27,-17.32,-14.55,3.33
1653401636829,0,-0.32,-0.59,-0.62,0.28,9.21,-19.45,-14.93,4.24
1653401636840,0.06,-0.31,-0.55,-0.51,0.26,9.22,-21.8,-16.47,4.1
1653401636850,0.29,-0.34,-0.22,-0.29,0.22,9.51,-24.04,-18.43,3.68
1653401636860,0.34,-0.36,-0.04,-0.18,0.13,9.74,-23.83,-15.95,2.7
1653401636870,0.12,-0.26,0.26,-0.32,0.14,9.97,-22.5,-12.8,1.54
1653401636880,-0.28,-0.11,0.6,-0.68,0.28,10.33,-19.45,-8.84,1.26
1653401636890,-0.44,-0.08,0.65,-0.91,0.31,10.44,-14.48,-6.5,2.7
1653401636900,-0.48,-0.18,0.61,-0.95,0.2,10.4,-9.34,-5.83,4.87
1653401636909,-0.4,-0.28,0.42,-0.86,0.1,10.25,-5.7,-5.73,7.04
1653401636920,-0.31,-0.17,0.25,-0.79,0.15,10.09,-3.6,-6.74,8.72
1653401636930,-0.23,-0.09,0.15,-0.66,0.27,9.94,-2.9,-8.14,10.43
1653401636940,0.02,0.04,0.05,-0.48,0.39,9.86,-3.32,-9.75,9.98
1653401636950,0.22,0.11,0.04,-0.2,0.46,9.84,-4.16,-10.8,7.95
1653401636960,0.25,0.07,-0.04,-0.12,0.42,9.76,-5.42,-11.05,3.54
1653401636970,0.14,0.04,-0.08,-0.22,0.36,9.71,-6.89,-10.98,0.11
1653401636980,-0.22,-0.14,-0.22,-0.47,0.23,9.62,-9.06,-12.38,-1.33
1653401636990,-0.33,-0.16,-0.17,-0.64,0.13,9.63,-11.4,-13.53,0.07
1653401637000,-0.26,-0.17,0.05,-0.59,0.11,9.79,-13.01,-15.91,2.21
1653401637010,-0.15,-0.18,0.19,-0.41,0.07,9.99,-12.7,-14.48,3.92
1653401637020,0.01,-0.17,0.28,-0.27,0.06,10.08,-11.33,-10.42,4.17
1653401637030,0.04,-0.17,0.26,-0.21,0.04,10.08,-9.93,-6.32,3.57
1653401637040,-0.01,-0.27,0.23,-0.21,-0.04,10.05,-8.57,-3.73,3.12
1653401637050,-0.11,-0.28,0.1,-0.3,-0.1,9.93,-7.73,-2.19,3.12
1653401637060,-0.18,-0.31,-0.1,-0.4,-0.15,9.75,-6.82,-0.34,3.89
1653401637070,-0.18,-0.28,-0.3,-0.41,-0.15,9.55,-7.52,0.01,4.03
1653401637080,-0.06,-0.22,-0.47,-0.33,-0.1,9.38,-10,-0.34,3.92
1653401637090,0.12,-0.15,-0.49,-0.14,-0.05,9.29,-13.57,-0.41,2.49
1653401637100,0.17,-0.26,-0.31,-0.04,-0.14,9.46,-17.14,-2.09,0.56
1653401637110,0.06,-0.29,-0.17,-0.15,-0.23,9.6,-19.35,-3.49,-1.54
1653401637120,-0.21,-0.3,-0.01,-0.38,-0.29,9.76,-19.84,-6.36,-2.55
1653401637130,-0.52,-0.31,0.16,-0.65,-0.32,9.91,-18.93,-9.23,-1.71
1653401637140,-0.62,-0.34,0.27,-0.79,-0.39,10.08,-16.51,-12.06,0.56
1653401637150,-0.6,-0.42,0.32,-0.75,-0.49,10.13,-13.26,-15.07,4.73
1653401637160,-0.37,-0.41,0.26,-0.59,-0.51,10.09,-11.75,-15.04,6.83
1653401637170,-0.22,-0.36,0.22,-0.33,-0.47,10.03,-10.14,-13.92,8.86
1653401637180,0.05,-0.31,0.14,-0.06,-0.44,9.99,-9.76,-12.17,8.96
1653401637190,0,-0.23,-0.04,-0.07,-0.38,9.77,-10.42,-10.52,8.61
1653401637200,-0.21,-0.16,-0.29,-0.26,-0.33,9.51,-12.59,-9.4,10.01
1653401637210,-0.24,-0.32,-0.73,-0.31,-0.46,9.13,-17.7,-9.4,12.67
1653401637220,-0.02,-0.41,-0.67,-0.05,-0.65,9.13,-23.76,-8.35,11.34
1653401637230,0.09,-0.39,-0.51,0.06,-0.66,9.27,-27.22,-9.16,8.65
1653401637240,0.1,-0.32,-0.39,0.11,-0.66,9.38,-29.67,-10.56,5.74
1653401637250,0.02,-0.3,-0.26,0.05,-0.69,9.53,-30.86,-12.73,3.47
1653401637260,-0.1,-0.49,-0.19,-0.04,-0.8,9.59,-31.53,-14.55,2.77
1653401637270,0.05,-0.32,-0.23,0.18,-0.88,9.59,-31.63,-16.54,0.91
1653401637280,-0.23,-0.17,-0.2,-0.07,-0.74,9.59,-31.14,-14.2,0.25
1653401637290,-0.25,-0.08,-0.05,-0.13,-0.69,9.74,-30.13,-10,0.74
1653401637300,-0.25,-0.14,0.11,-0.1,-0.75,9.88,-27.92,-8.35,1.23
1653401637310,-0.3,-0.21,0.14,-0.15,-0.89,9.9,-24.74,-8.11,1.26
1653401637320,-0.38,-0.26,0.19,-0.23,-0.96,9.96,-21.73,-8.74,0.91
1653401637330,-0.56,-0.26,0.26,-0.35,-1.01,10.02,-18.09,-9.51,0.67
1653401637340,-0.6,-0.28,0.24,-0.42,-1.07,10.01,-14.2,-10.91,0.91
1653401637350,-0.61,-0.33,0.14,-0.41,-1.14,9.91,-10.88,-10.73,1.82
1653401637361,-0.56,-0.39,0.03,-0.37,-1.2,9.83,-8.32,-10.42,3.43
1653401637370,-0.44,-0.35,0.01,-0.22,-1.19,9.77,-6.92,-9.33,5.15
1653401637380,-0.26,-0.26,0.03,-0.03,-1.11,9.79,-6.19,-6.81,5.67
1653401637391,-0.19,-0.26,0.18,0.04,-1.13,9.87,-6.12,-5.13,5.11
1653401637400,-0.26,-0.18,0.26,-0.01,-1.05,10.03,-5.94,-6.92,3.54
1653401637410,-0.33,-0.19,0.22,-0.05,-1.07,9.98,-6.12,-7.97,2.77
1653401637421,-0.34,-0.22,0.22,-0.07,-1.12,9.99,-6.12,-7.79,2.7
1653401637430,-0.34,-0.27,0.21,-0.06,-1.18,9.97,-5.63,-7.16,2.84
1653401637441,-0.25,-0.27,0.15,0.04,-1.19,9.91,-5.73,-4.15,3.01
1653401637450,-0.22,-0.34,0.09,0.06,-1.23,9.86,-6.15,-1.81,2.42
1653401637460,-0.23,-0.36,0.03,0.05,-1.3,9.79,-6.71,-0.02,2.59
1653401637470,-0.25,-0.3,0,0.03,-1.25,9.76,-7.41,-0.65,3.19
1653401637481,-0.3,-0.24,0,-0.03,-1.21,9.76,-7.69,-1.53,4.38
1653401637490,-0.38,-0.2,0.01,-0.09,-1.19,9.76,-8.25,-3.49,5.67
1653401637500,-0.36,-0.16,0.06,-0.09,-1.15,9.78,-7.8,-6.01,7.18
1653401637511,-0.27,-0.18,0.02,0,-1.19,9.78,-7.2,-8.18,7.56
1653401637520,-0.21,-0.2,0.03,0.09,-1.23,9.78,-6.12,-8.74,7.49
1653401637531,-0.12,-0.2,0.1,0.18,-1.24,9.85,-5.14,-6.99,6.83
1653401637540,-0.06,-0.21,0.09,0.24,-1.26,9.83,-4.19,-3.77,6.23
1653401637551,-0.12,-0.24,-0.01,0.17,-1.3,9.73,-3.07,2.29,7.21
1653401637560,-0.2,-0.27,-0.08,0.1,-1.33,9.69,-2.16,3.48,8.16
1653401637570,-0.23,-0.27,-0.13,0.04,-1.34,9.61,-1.88,2.11,9.21
1653401637580,-0.22,-0.26,-0.22,0.05,-1.34,9.52,-1.71,-0.13,10.85
1653401637591,-0.1,-0.17,-0.27,0.13,-1.28,9.49,-1.5,-2.3,11.69
1653401637601,-0.04,-0.1,-0.22,0.21,-1.22,9.51,-1.29,-3.98,12.11
1653401637610,0.02,-0.08,-0.23,0.28,-1.18,9.51,-1.43,-5.34,12.04
1653401637620,0.04,-0.05,-0.19,0.32,-1.16,9.55,-1.71,-5.94,11.59
